,symbol,stock,side,qty,cost basis,amount,fee,created date,date,current_status,batch_number,batch_dateopen,batch_dateclosed,batch_lot,qty_buys,qty_sells,qty_net,amount_buys,amount_sells,amount_net,CB_batch,CB_effective,SB_avg,p&l_batch,p&l_ticker,p&l ticker,p&l_line
378,LRCX,Lam Research,buy,0.166689,599.98,100.01,0.0,11/5/2021,11/5/2021,Active,1.0,11/4/2021,n/a,3.0,0.31975600000000004,0.0,0.31975600000000004,190.01,0.0,190.01,594.2323916673963,594.2343536946921,0.0,0.0,,0.0,0.0
379,PYPL,PayPal,sell,1.0,225.23,225.23,0.0,11/5/2021,11/5/2021,Inactive,1.0,7/26/2018,11/5/2021,1.0,1.0,1.0,0.0,88.51,225.23,-136.71999999999997,88.51,88.51,225.23,136.71999999999997,,136.71999999999997,136.71999999999997
380,ADSK,Autodesk,sell,0.49682,324.66,161.3,0.0,11/5/2021,11/5/2021,Inactive,1.0,7/21/2021,11/5/2021,5.0,0.49682,0.49682,0.0,150.0,161.3,-11.300000000000011,301.92022426633395,301.92021255182965,324.66,11.29757537999998,,11.29757537999998,11.29757537999998
381,CRNC,Cerence,sell,0.509997,107.02,54.58,0.0,11/5/2021,11/5/2021,Inactive,1.0,3/11/2021,11/5/2021,2.0,2.0,2.0,0.0,203.0,207.89999999999998,-4.8999999999999915,101.5,97.41233771963365,103.94989253,4.899785059999994,,4.899785059999994,2.815183439999998
382,TSM,Taiwan Semiconductor Manufacturing,sell,0.867097,117.8,102.14,0.0,11/5/2021,11/5/2021,Inactive,1.0,6/8/2021,11/5/2021,6.0,1.082428,1.082428,1.1102230246251565e-16,126.58,127.14,-0.5600000000000023,116.942784221236,117.14952306374026,117.46181334924819,0.5598751299999848,,0.5598751299999848,0.7432892301189289
383,SE,Sea Limited,buy,0.286615,348.9,100.0,0.0,11/8/2021,11/9/2021,Active,1.0,5/21/2021,n/a,5.0,1.8786030000000002,1.0,0.878603,536.06,360.0,176.06,327.361088855322,200.38629506159208,360.0,111.56103953155247,,111.56103953155247,0.0
384,UPST,Upstart,buy,0.598802,334.0,200.0,0.0,11/9/2021,11/9/2021,Active,1.0,11/9/2021,n/a,1.0,0.598802,0.0,0.598802,200.0,0.0,200.0,334.0,334.0,0.0,0.0,0.0,,
385,U,Unity Software,buy,0.590841,169.25,100.0,0.0,11/9/2021,11/9/2021,Active,1.0,11/9/2021,n/a,1.0,0.590841,0.0,0.590841,100.0,0.0,100.0,169.25,169.25,0.0,0.0,0.0,,
386,COIN,Coinbase,buy,0.136095,367.39,50.0,0.0,11/9/2021,11/9/2021,Active,2.0,11/9/2021,n/a,1.0,0.136095,0.0,0.136095,50.0,0.0,50.0,367.39,367.39,0.0,0.0,,1.9701076499999945,0.0
387,LRCX,Lam Research,buy,0.16394,609.98,100.0,0.0,11/9/2021,11/9/2021,Active,1.0,11/4/2021,n/a,4.0,0.483696,0.0,0.483696,290.01,0.0,290.01,599.5697583399491,599.5708048030167,0.0,0.0,,0.0,0.0
388,MSFT,Microsoft,buy,0.296921,336.79,100.0,0.0,11/9/2021,11/9/2021,Active,1.0,11/1/2021,n/a,2.0,0.598839,0.0,0.598839,200.0,0.0,200.0,333.9817606234731,333.9795838280406,0.0,0.0,,0.0,0.0
389,CRWD,CrowdStrike Holdings,buy,0.350877,285.0,100.0,0.0,11/9/2021,11/9/2021,Active,1.0,6/2/2021,n/a,3.0,1.158137,0.0,1.158137,300.0,0.0,300.0,259.03775261475977,259.03671154621605,0.0,0.0,,0.0,0.0
390,PYPL,PayPal,buy,0.471698,212.0,100.0,0.0,11/9/2021,11/9/2021,Active,2.0,11/9/2021,n/a,1.0,0.471698,0.0,0.471698,100.0,0.0,100.0,212.0,212.0,0.0,0.0,,136.71999999999997,0.0
391,AMD,AMD,buy,0.649368,154.0,100.0,0.0,11/9/2021,11/9/2021,Active,1.0,6/17/2021,n/a,7.0,2.0786849999999997,0.0,2.0786849999999997,254.0,0.0,254.0,122.1950191154504,122.19263620991157,0.0,0.0,,0.0,0.0
392,LMND,Lemonade,buy,1.526714,65.5,100.0,0.0,11/9/2021,11/9/2021,Active,1.0,11/9/2021,n/a,1.0,1.526714,0.0,1.526714,100.0,0.0,100.0,65.5,65.5,0.0,0.0,0.0,,
393,TGT,Target,buy,0.39566,252.74,100.0,0.0,11/9/2021,11/9/2021,Active,1.0,3/22/2021,n/a,6.0,1.693711,0.0,1.693711,365.58000000000004,0.0,365.58000000000004,215.8453404270268,215.84556042914053,0.0,0.0,,0.0,0.0
394,MA,Mastercard,buy,0.000229,349.34,0.08,0.0,11/9/2021,11/10/2021,Active,1.0,7/15/2021,n/a,4.0,0.324461,0.0,0.324461,120.08,0.0,120.08,370.0890646333458,370.09070427570646,0.0,0.0,,0.0,0.0
395,SE,Sea Limited,buy,0.132795,338.87,45.0,0.0,11/10/2021,11/10/2021,Active,1.0,5/21/2021,n/a,6.0,2.0113980000000002,1.0,1.011398,581.06,360.0,221.06,328.87219116663516,218.5687533493244,360.0,111.56103953155247,,111.56103953155247,0.0
396,SHOP,Shopify,buy,0.065044,1537.42,100.0,0.0,11/10/2021,11/10/2021,Active,1.0,5/21/2021,n/a,6.0,0.25583500000000003,0.147696,0.10813900000000003,359.0,200.0,159.0,1465.7222717389586,1470.329853244435,1354.13,-0.4988725464207043,,-0.4988725464207043,0.0
397,AMD,AMD,buy,0.2785,143.63,40.0,0.0,11/10/2021,11/10/2021,Active,1.0,6/17/2021,n/a,8.0,2.357185,0.0,2.357185,294.0,0.0,294.0,124.72754930563363,124.72504279468943,0.0,0.0,,0.0,0.0
398,UPST,Upstart,sell,0.598802,256.65,153.68,0.0,11/10/2021,11/10/2021,Inactive,1.0,11/9/2021,11/10/2021,1.0,0.598802,0.598802,0.0,200.0,153.68,46.31999999999999,334.0,334.0,256.65,-46.31733470000001,,-46.31733470000001,-46.31733470000001
399,LMND,Lemonade,buy,0.776677,64.38,50.0,0.0,11/10/2021,11/10/2021,Active,1.0,11/9/2021,n/a,2.0,2.303391,0.0,2.303391,150.0,0.0,150.0,65.1223488587044,65.12137973969682,0.0,0.0,,0.0,0.0
400,LMND,Lemonade,buy,0.777339,64.32,50.0,0.0,11/10/2021,11/10/2021,Active,1.0,11/9/2021,n/a,3.0,3.08073,0.0,3.08073,200.0,0.0,200.0,64.9198977969507,64.91967812823584,0.0,0.0,,0.0,0.0
401,SE,Sea Limited,buy,0.149124,335.29,50.0,0.0,11/10/2021,11/10/2021,Active,1.0,5/21/2021,n/a,7.0,2.1605220000000003,1.0,1.160522,631.06,360.0,271.06,329.69686258558863,233.56730850427653,360.0,111.56103953155247,,111.56103953155247,0.0
402,DKS,Dicks Sporting Goods,sell,1.0,128.02,128.02,0.0,11/10/2021,11/10/2021,Inactive,1.0,10/26/2021,11/10/2021,1.0,1.0,1.0,0.0,124.07,128.02,-3.950000000000017,124.07,124.07,128.02,3.950000000000017,,3.950000000000017,3.950000000000017
403,COIN,Coinbase,buy,0.061469,325.37,20.0,0.0,11/10/2021,11/10/2021,Active,2.0,11/9/2021,n/a,2.0,0.197564,0.0,0.197564,70.0,0.0,70.0,354.3161232815695,354.31556356421214,0.0,0.0,,1.9701076499999945,0.0
404,TOST,Toast,buy,0.994882,50.26,50.0,0.0,11/10/2021,11/10/2021,Active,2.0,11/10/2021,n/a,1.0,0.994882,0.0,0.994882,50.0,0.0,50.0,50.26,50.26,0.0,0.0,,11.645627779999986,0.0
405,EOG,EOG Resources,buy,0.527815,94.73,50.0,0.0,11/11/2021,11/11/2021,Active,1.0,11/11/2021,n/a,1.0,0.527815,0.0,0.527815,50.0,0.0,50.0,94.73,94.73,0.0,0.0,0.0,,
406,PUBM,PubMatic,sell,2.718046,36.79,100.0,0.0,11/11/2021,11/11/2021,Active,2.0,11/4/2021,n/a,1.0,3.733432,2.718046,1.015386,100.0,100.0,0.0,26.79,0.0,36.79,27.180460000000004,,27.920460000000006,27.180460000000004
407,AXON,Axon,buy,0.292187,171.12,50.0,0.0,11/11/2021,11/11/2021,Active,1.0,8/12/2021,n/a,5.0,0.97825,0.0,0.97825,176.0,0.0,176.0,179.91477970866342,179.9131101456683,0.0,0.0,,0.0,0.0
408,RBLX,Roblox,sell,0.489622,96.26,47.13,0.0,11/11/2021,11/11/2021,Active,1.0,5/25/2021,n/a,4.0,3.589622,1.489622,2.0999999999999996,302.71,131.14000000000001,171.57,84.36493006830082,81.70000000000002,88.03643724381085,5.597421263431758,,5.597421263431758,5.824087930098417
409,PUBM,PubMatic,sell,1.015386,40.02,40.64,0.0,11/11/2021,11/11/2021,Inactive,2.0,11/4/2021,11/11/2021,1.0,3.733432,3.733432,0.0,100.0,140.64,-40.64,26.79,0.0,37.66846699230092,40.61401678000001,,41.35401678000001,13.433556780000004
410,AXON,Axon,buy,0.58997,169.5,100.0,0.0,11/11/2021,11/11/2021,Active,1.0,8/12/2021,n/a,6.0,1.56822,0.0,1.56822,276.0,0.0,276.0,175.99670215275918,175.9957148869419,0.0,0.0,,0.0,0.0
411,PI,Impinj,sell,1.806091,75.42,136.21,0.0,11/11/2021,11/11/2021,Inactive,1.0,7/27/2021,11/11/2021,3.0,1.806091,1.806091,0.0,95.0,136.21,-41.21000000000001,52.60322338686146,52.5997859465553,75.42,41.20917489,,41.20917489,41.20917489
412,FB,Meta Platforms,buy,0.303979,328.97,100.0,0.0,11/11/2021,11/11/2021,Active,1.0,10/29/2021,n/a,2.0,0.921877,0.0,0.921877,300.0,0.0,300.0,325.4243204570675,325.4230228110692,0.0,0.0,,0.0,0.0
413,LC,Lending Club,buy,0.228371,43.79,10.0,0.0,11/12/2021,11/12/2021,Active,1.0,11/12/2021,n/a,1.0,0.228371,0.0,0.228371,10.0,0.0,10.0,43.79,43.79,0.0,0.0,0.0,,
414,KEY,KeyBank,buy,4.140862,24.15,100.0,0.0,11/12/2021,11/12/2021,Active,1.0,11/12/2021,n/a,1.0,4.140862,0.0,4.140862,100.0,0.0,100.0,24.15,24.15,0.0,0.0,0.0,,
415,ZIP,ZipRecruiter,buy,0.33704,29.67,10.0,0.0,11/12/2021,11/12/2021,Active,1.0,11/12/2021,n/a,1.0,0.33704,0.0,0.33704,10.0,0.0,10.0,29.67,29.67,0.0,0.0,0.0,,
416,DOCS,Doximity,buy,0.663922,75.31,50.0,0.0,11/12/2021,11/12/2021,Active,1.0,11/12/2021,n/a,1.0,0.663922,0.0,0.663922,50.0,0.0,50.0,75.31,75.31,0.0,0.0,0.0,,
417,ZI,ZoomInfo Technologies,sell,3.0,74.1,222.3,0.0,11/12/2021,11/12/2021,Active,1.0,5/25/2021,n/a,4.0,3.3814580000000003,3.0,0.3814580000000003,203.25,222.3,-19.05000000000001,60.106860046760886,-49.93996717856224,74.1,41.979419859717325,,41.979419859717325,41.979419859717325
418,RBLX,Roblox,buy,0.206078,97.05,20.0,0.0,11/12/2021,11/12/2021,Active,1.0,5/25/2021,n/a,5.0,3.7957,1.489622,2.306078,322.71,131.14000000000001,191.57,85.49850570684588,83.07177814453804,88.03643724381085,5.597421263431758,,5.597421263431758,0.0
419,TTD,Trade Desk,sell,3.0,96.0,288.0,0.0,11/12/2021,11/12/2021,,,,,,,,,,,,,,,,,,
420,NVDA,NVIDIA,sell,0.461061,303.65,140.0,0.0,11/12/2021,11/12/2021,Active,1.0,10/21/2021,n/a,3.0,0.936231,0.461061,0.47517000000000004,225.0,140.0,85.0,240.3243965752042,178.8833470126481,303.65,29.19696604063977,,29.19696604063977,29.19696604063977
421,SHOP,Shopify,buy,0.029899,1672.3,50.0,0.0,11/12/2021,11/12/2021,Active,1.0,5/21/2021,n/a,7.0,0.28573400000000004,0.147696,0.13803800000000002,409.0,200.0,209.0,1510.4669615872388,1514.075834190585,1354.13,-0.4988725464207043,,-0.4988725464207043,0.0
422,TTD,Trade Desk,sell,1.0,105.45,105.45,0.0,11/15/2021,11/15/2021,Inactive,1.0,5/17/2021,11/15/2021,1.0,1.0,1.0,0.0,509.79,105.45,404.34000000000003,509.79,509.79,105.45,-404.34000000000003,,-404.34000000000003,-404.34000000000003
423,ENB,Enbridge,buy,1.237404,40.41,50.0,0.0,11/16/2021,11/16/2021,Active,1.0,11/16/2021,n/a,1.0,1.237404,0.0,1.237404,50.0,0.0,50.0,40.41,40.41,0.0,0.0,0.0,,
424,TOST,Toast,buy,0.210426,47.52,10.0,0.0,11/16/2021,11/16/2021,Active,2.0,11/10/2021,n/a,2.0,1.205308,0.0,1.205308,60.0,0.0,60.0,49.781643231439595,49.779807318959136,0.0,0.0,,11.645627779999986,0.0
425,SE,Sea Limited,buy,0.142739,350.29,50.0,0.0,11/16/2021,11/16/2021,Active,1.0,5/21/2021,n/a,8.0,2.3032610000000004,1.0,1.303261,681.06,360.0,321.06,331.9523155158886,246.35126808828008,360.0,111.56103953155247,,111.56103953155247,0.0
426,KEY,KeyBank,buy,1.043586,23.96,25.0,0.0,11/16/2021,11/16/2021,Active,1.0,11/12/2021,n/a,2.0,5.184448,0.0,5.184448,125.0,0.0,125.0,24.111754589881123,24.11057069142173,0.0,0.0,,0.0,0.0
427,TSCO,Tractor Supply,buy,0.223603,223.61,50.0,0.0,11/16/2021,11/16/2021,Active,1.0,10/26/2021,n/a,3.0,0.944072,0.0,0.944072,200.0,0.0,200.0,211.84791351718934,211.8482488623749,0.0,0.0,,0.0,0.0
428,QDEL,Quidel,buy,0.340738,146.74,50.0,0.0,11/16/2021,11/16/2021,Active,1.0,11/16/2021,n/a,1.0,0.340738,0.0,0.340738,50.0,0.0,50.0,146.74,146.74,0.0,0.0,0.0,,
429,LULU,Lululemon,buy,0.05382,464.51,25.0,0.0,11/16/2021,11/16/2021,Active,1.0,6/17/2021,n/a,6.0,0.39328300000000005,0.0,0.39328300000000005,160.0,0.0,160.0,406.8319205508501,406.83172168641914,0.0,0.0,,0.0,0.0
430,ZIP,ZipRecruiter,buy,0.77294,32.34,25.0,0.0,11/16/2021,11/16/2021,Active,1.0,11/12/2021,n/a,2.0,1.10998,0.0,1.10998,35.0,0.0,35.0,31.52926755437035,31.532099677471667,0.0,0.0,,0.0,0.0
431,TRMB,Trimble,buy,1.120487,89.25,100.0,0.0,11/16/2021,11/16/2021,Active,2.0,11/16/2021,n/a,1.0,1.120487,0.0,1.120487,100.0,0.0,100.0,89.25,89.25,0.0,0.0,,2.743676880000019,0.0
432,TSLA,Tesla,buy,0.095711,1044.81,100.0,0.0,11/16/2021,11/16/2021,Active,2.0,11/16/2021,n/a,1.0,0.095711,0.0,0.095711,100.0,0.0,100.0,1044.81,1044.81,0.0,0.0,,7.869524450000015,0.0
433,DOCU,DocuSign,buy,0.186188,268.55,50.0,0.0,11/16/2021,11/16/2021,Active,1.0,7/21/2021,n/a,5.0,0.601784,0.0,0.601784,164.0,0.0,164.0,272.52588825891013,272.523031519615,0.0,0.0,,0.0,0.0
434,AMD,AMD,sell,1.315919,151.99,200.0,0.0,11/16/2021,11/16/2021,Active,1.0,6/17/2021,n/a,8.0,2.357185,1.315919,1.0412659999999998,294.0,200.0,94.0,124.72754930563363,90.27472326955842,151.99,35.87517685527991,,35.87517685527991,35.87517685527991
435,RH,RH,buy,0.076788,651.14,50.0,0.0,11/16/2021,11/16/2021,Active,1.0,7/16/2021,n/a,4.0,0.35204900000000006,0.074693,0.27735600000000005,234.0,50.0,184.0,663.5880899638009,663.4073176711518,669.41,0.05079123999999626,,0.05079123999999626,0.0
436,APPH,AppHarvest,buy,8.319206,6.01,50.0,0.0,11/17/2021,11/17/2021,Active,1.0,5/20/2021,n/a,5.0,19.114812,0.0,19.114812,183.9,0.0,183.9,9.621459776324246,9.620811337302193,0.0,0.0,,0.0,0.0
437,SPLK,Splunk,buy,0.352211,141.96,50.0,0.0,11/17/2021,11/17/2021,Active,1.0,6/23/2021,n/a,3.0,0.6977439999999999,0.0,0.6977439999999999,100.0,0.0,100.0,143.3197649137793,143.31903964777914,0.0,0.0,,0.0,0.0
438,PYPL,PayPal,buy,0.236518,211.4,50.0,0.0,11/17/2021,11/17/2021,Active,2.0,11/9/2021,n/a,2.0,0.708216,0.0,0.708216,150.0,0.0,150.0,211.79962214917484,211.79978989460844,0.0,0.0,,136.71999999999997,0.0
439,TOST,Toast,buy,1.041666,48.0,50.0,0.0,11/17/2021,11/17/2021,Active,2.0,11/10/2021,n/a,3.0,2.246974,0.0,2.246974,110.0,0.0,110.0,48.955698125567984,48.95472755804028,0.0,0.0,,11.645627779999986,0.0
440,RBLX,Roblox,sell,1.0,122.0,122.0,0.0,11/17/2021,11/17/2021,Active,1.0,5/25/2021,n/a,5.0,3.7957,2.489622,1.3060779999999999,322.71,253.14000000000001,69.57,85.49850570684588,53.26634397026824,101.678493249176,42.09891555658588,,42.09891555658588,36.501494293154124
441,LRCX,Lam Research,sell,0.317212,630.49,200.0,0.0,11/17/2021,11/17/2021,Active,1.0,11/4/2021,n/a,4.0,0.483696,0.317212,0.16648400000000002,290.01,200.0,90.00999999999999,599.5697583399491,540.6525552004996,630.49,9.808271697468072,,9.808271697468072,9.808271697468072
442,NVDA,NVIDIA,sell,0.134907,296.5,40.0,0.0,11/17/2021,11/17/2021,Active,1.0,10/21/2021,n/a,3.0,0.936231,0.595968,0.34026300000000004,225.0,180.0,45.0,240.3243965752042,132.25064141561086,302.03148180774804,36.775448171868696,,36.775448171868696,7.578482131228928
443,SYNA,Synaptics,buy,0.075365,265.38,20.0,0.0,11/17/2021,11/17/2021,Active,1.0,10/28/2021,n/a,3.0,1.0092599999999998,0.0,1.0092599999999998,220.0,0.0,220.0,217.9815593305987,217.98149138973113,0.0,0.0,,0.0,0.0
444,LRCX,Lam Research,sell,0.166484,637.12,106.07,0.0,11/18/2021,11/18/2021,Inactive,1.0,11/4/2021,11/18/2021,4.0,0.483696,0.483696,2.7755575615628914e-17,290.01,306.07,-16.060000000000002,599.5697583399491,540.6525552004996,632.771988935199,16.05978612999999,,16.05978612999999,6.251514432531916
445,LC,Lending Club,sell,0.228371,42.65,9.74,0.0,11/18/2021,11/18/2021,Inactive,1.0,11/12/2021,11/18/2021,1.0,0.228371,0.228371,0.0,10.0,9.74,0.2599999999999998,43.79,43.79,42.65,-0.26034294000000013,,-0.26034294000000013,-0.26034294000000013
446,YNDX,Yandex,sell,0.644828,81.54,52.58,0.0,11/18/2021,11/18/2021,Inactive,1.0,10/26/2021,11/18/2021,1.0,0.644828,0.644828,0.0,50.0,52.58,-2.5799999999999983,77.54,77.54,81.54,2.579312,,2.579312,2.579312
447,ZIP,ZipRecruiter,sell,1.10998,32.13,35.66,0.0,11/18/2021,11/18/2021,Inactive,1.0,11/12/2021,11/18/2021,2.0,1.10998,1.10998,0.0,35.0,35.66,-0.6599999999999966,31.52926755437035,31.532099677471667,32.13,0.6668010000000022,,0.6668010000000022,0.6668010000000022
448,ADBE,Adobe,sell,0.341823,670.61,229.23,0.0,11/18/2021,11/18/2021,Inactive,1.0,10/14/2021,11/18/2021,3.0,0.341823,0.341823,0.0,209.0,229.23,-20.22999999999999,611.4270207095485,611.4275516861065,670.61,20.23010353,,20.23010353,20.23010353
449,KEY,KeyBank,sell,5.184448,23.71,122.91,0.0,11/18/2021,11/18/2021,Inactive,1.0,11/12/2021,11/18/2021,2.0,5.184448,5.184448,0.0,125.0,122.91,2.0900000000000034,24.111754589881123,24.11057069142173,23.71,-2.0828757800000037,,-2.0828757800000037,-2.0828757800000037
450,PYPL,PayPal,buy,0.12072,207.09,25.0,0.0,11/18/2021,11/18/2021,Active,2.0,11/9/2021,n/a,3.0,0.8289359999999999,0.0,0.8289359999999999,175.0,0.0,175.0,211.11374822664237,211.11400638891305,0.0,0.0,,136.71999999999997,0.0
451,APPH,AppHarvest,buy,3.471412,5.76,20.0,0.0,11/18/2021,11/18/2021,Active,1.0,5/20/2021,n/a,6.0,22.586224,0.0,22.586224,203.9,0.0,203.9,9.027968903080037,9.027626751598673,0.0,0.0,,0.0,0.0
452,SPLK,Splunk,buy,0.322733,139.43,45.0,0.0,11/18/2021,11/18/2021,Active,1.0,6/23/2021,n/a,4.0,1.0204769999999999,0.0,1.0204769999999999,145.0,0.0,145.0,142.08959951081704,142.0904145806324,0.0,0.0,,0.0,0.0
453,SPLK,Splunk,buy,0.179288,139.44,25.0,0.0,11/18/2021,11/18/2021,Active,1.0,6/23/2021,n/a,5.0,1.1997649999999997,0.0,1.1997649999999997,170.0,0.0,170.0,141.69365414060258,141.69441515630146,0.0,0.0,,0.0,0.0
454,FB,Meta Platforms,sell,0.921877,339.5,312.98,0.0,11/18/2021,11/18/2021,Inactive,1.0,10/29/2021,11/18/2021,2.0,0.921877,0.921877,0.0,300.0,312.98,-12.980000000000018,325.4243204570675,325.4230228110692,339.5,12.976045229999988,,12.976045229999988,12.976045229999988
455,COIN,Coinbase,sell,0.197564,342.98,67.76,0.0,11/18/2021,11/18/2021,Inactive,2.0,11/9/2021,11/18/2021,2.0,0.197564,0.197564,0.0,70.0,67.76,2.239999999999995,354.3161232815695,354.31556356421214,342.98,-2.2396098599999936,,-0.2695022099999991,-2.2396098599999936
456,PYPL,PayPal,buy,0.965911,207.06,200.0,0.0,11/18/2021,11/18/2021,Active,2.0,11/9/2021,n/a,4.0,1.7948469999999999,0.0,1.7948469999999999,375.0,0.0,375.0,208.93219180242104,208.93145766742236,0.0,0.0,,136.71999999999997,0.0
457,SBUX,Starbucks,sell,1.233187,112.25,138.43,0.0,11/18/2021,11/18/2021,Inactive,1.0,10/21/2021,11/18/2021,2.0,1.233187,1.233187,0.0,138.8,138.43,0.37000000000000455,112.5538772870619,112.55389490807153,112.25,-0.37473751999999616,,-0.37473751999999616,-0.37473751999999616
458,ROKU,Roku,buy,0.04192,238.55,10.0,0.0,11/18/2021,11/18/2021,Active,1.0,8/26/2021,n/a,8.0,0.8690439999999999,0.0,0.8690439999999999,289.0,0.0,289.0,332.54988506911053,332.54933006844306,0.0,0.0,,0.0,0.0
459,RH,RH,sell,0.277356,644.8,178.84,0.0,11/19/2021,11/19/2021,Inactive,1.0,7/16/2021,11/19/2021,4.0,0.35204900000000006,0.352049,5.551115123125783e-17,234.0,228.84,5.159999999999997,663.5880899638009,663.4073176711518,650.0214172742998,-5.16019823999999,,-5.16019823999999,-5.210989479999986
460,MASI,Masimo,sell,0.013433,309.69,4.16,0.0,11/22/2021,11/22/2021,Inactive,1.0,7/23/2021,11/22/2021,1.0,0.364431,0.36443099999999995,2.7755575615628914e-17,100.0,104.16,-4.16,274.4,0.0,285.81781130035597,4.161004390000012,,4.161004390000012,0.4740505700000003
461,PYPL,PayPal,buy,1.0,193.6,193.6,0.0,11/22/2021,11/22/2021,Active,2.0,11/9/2021,n/a,5.0,2.794847,0.0,2.794847,568.6,0.0,568.6,203.44631303967623,203.44584157916339,0.0,0.0,,136.71999999999997,0.0
462,LUV,Southwest Airlines,buy,1.061745,47.09,50.0,0.0,11/22/2021,11/22/2021,Active,1.0,10/14/2021,n/a,3.0,3.5121020000000005,0.0,3.5121020000000005,175.0,0.0,175.0,49.83049570883761,49.82771001525581,0.0,0.0,,0.0,0.0
463,PCOR,Procore Technologies,buy,1.136381,88.0,100.0,0.0,11/22/2021,11/22/2021,Active,2.0,11/22/2021,n/a,1.0,1.136381,0.0,1.136381,100.0,0.0,100.0,88.0,88.0,0.0,0.0,,1.9733380999999925,0.0
464,TOST,Toast,buy,4.445468,44.99,200.0,0.0,11/22/2021,11/22/2021,Active,2.0,11/10/2021,n/a,4.0,6.692442,0.0,6.692442,310.0,0.0,310.0,46.32147520441716,46.32090946772494,0.0,0.0,,11.645627779999986,0.0
465,TWLO,Twilio,buy,0.704209,284.01,200.0,0.0,11/22/2021,11/22/2021,Active,2.0,11/2/2021,n/a,2.0,1.704209,0.0,1.704209,497.41,0.0,497.41,291.87288536206535,291.8714782048446,0.0,0.0,,2.620238680000004,0.0
466,ZS,Zscaler,buy,0.272421,367.08,100.0,0.0,11/22/2021,11/22/2021,Active,1.0,10/27/2021,n/a,4.0,1.060129,0.0,1.060129,350.0,0.0,350.0,330.14985827196494,330.14850079565787,0.0,0.0,,0.0,0.0
467,LMND,Lemonade,buy,1.420509,52.8,75.0,0.0,11/22/2021,11/22/2021,Active,1.0,11/9/2021,n/a,4.0,4.501239,0.0,4.501239,275.0,0.0,275.0,61.09507891938197,61.09428981664826,0.0,0.0,,0.0,0.0
468,PLTR,Palantir Technologies,buy,2.452422,20.39,50.0,0.0,11/22/2021,11/22/2021,Active,1.0,8/9/2021,n/a,8.0,14.068869,0.0,14.068869,348.04,0.0,348.04,24.74029185928165,24.73830696696373,0.0,0.0,,0.0,0.0
469,NET,Cloudflare,buy,0.534057,187.25,100.0,0.0,11/22/2021,11/22/2021,Active,2.0,11/22/2021,n/a,1.0,0.534057,0.0,0.534057,100.0,0.0,100.0,187.25,187.25,0.0,0.0,,84.99983085999999,0.0
470,AFRM,Affirm,buy,0.40109,124.66,50.0,0.0,11/22/2021,11/22/2021,Active,1.0,11/22/2021,n/a,1.0,0.40109,0.0,0.40109,50.0,0.0,50.0,124.66,124.66,0.0,0.0,0.0,,
471,TSLA,Tesla,sell,0.095711,1157.55,110.79,0.0,11/22/2021,11/22/2021,Inactive,2.0,11/16/2021,11/22/2021,1.0,0.095711,0.095711,0.0,100.0,110.79,-10.790000000000006,1044.81,1044.81,1157.55,10.790458140000002,,18.659982590000016,10.790458140000002
472,ETSY,Etsy,buy,0.088811,281.5,25.0,0.0,11/23/2021,11/23/2021,Active,1.0,5/25/2021,n/a,4.0,0.7673429999999999,0.0,0.7673429999999999,159.0,0.0,159.0,207.20850735590213,207.20851040538588,0.0,0.0,,0.0,0.0
473,EOG,EOG Resources,buy,0.274928,90.93,25.0,0.0,11/24/2021,11/24/2021,Active,1.0,11/11/2021,n/a,2.0,0.802743,0.0,0.802743,75.0,0.0,75.0,93.42855433183473,93.42965307701219,0.0,0.0,,0.0,0.0
474,LC,Lending Club,buy,0.276702,36.14,10.0,0.0,11/24/2021,11/24/2021,Active,2.0,11/24/2021,n/a,1.0,0.276702,0.0,0.276702,10.0,0.0,10.0,36.14,36.14,0.0,0.0,,-0.26034294000000013,0.0
475,BLK,BlackRock,buy,0.010729,932.05,10.0,0.0,11/24/2021,11/24/2021,Active,1.0,11/24/2021,n/a,1.0,0.010729,0.0,0.010729,10.0,0.0,10.0,932.05,932.05,0.0,0.0,0.0,,
476,QDEL,Quidel,buy,0.18487,135.23,25.0,0.0,11/24/2021,11/24/2021,Active,1.0,11/16/2021,n/a,2.0,0.525608,0.0,0.525608,75.0,0.0,75.0,142.69163372703613,142.6918920564375,0.0,0.0,,0.0,0.0
477,SOFI,SoFi Technologies,buy,1.428571,17.5,25.0,0.0,11/24/2021,11/24/2021,Active,1.0,11/24/2021,n/a,1.0,1.428571,0.0,1.428571,25.0,0.0,25.0,17.5,17.5,0.0,0.0,0.0,,
478,CFLT,Confluent,buy,0.338535,73.85,25.0,0.0,11/24/2021,11/24/2021,Active,1.0,11/24/2021,n/a,1.0,0.338535,0.0,0.338535,25.0,0.0,25.0,73.85,73.85,0.0,0.0,0.0,,
479,MTTR,Matterport,buy,0.971628,25.73,25.0,0.0,11/24/2021,11/24/2021,Active,2.0,11/24/2021,n/a,1.0,0.971628,0.0,0.971628,25.0,0.0,25.0,25.73,25.73,0.0,0.0,,13.648111040000005,0.0
480,COIN,Coinbase,buy,0.032485,307.83,10.0,0.0,11/24/2021,11/24/2021,Active,3.0,11/24/2021,n/a,1.0,0.032485,0.0,0.032485,10.0,0.0,10.0,307.83,307.83,0.0,0.0,,-0.2695022099999991,0.0
